,POSTCODE_VAN,POSTCODE_TOT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aansluiting Naam,SJV,%SJV laag tarief,%Slimme Meter,Gemiddeld aantal telwielen
573,1012ER,1012ER,13,100,"92,31",100,92,3x25,4619,"30,77",0,"1,9"
575,1012ES,1012ES,34,100,"97,06",100,91,3x25,5748,"20,59",0,"1,5"
577,1012ET,1012ET,18,100,"94,44",100,78,3x25,8728,"16,67",0,"1,3"
579,1012EV,1012EV,10,100,80,100,90,3x25,4777,30,0,"1,8"
581,1012EW,1012EW,37,100,"89,19",100,86,3x25,6199,"16,22",0,"1,3"
582,1012EX,1012EX,22,100,"95,45",100,82,3x25,4695,"27,27",0,"1,3"
584,1012EZ,1012EZ,22,100,"86,36",100,77,3x25,7454,"36,36",0,"1,8"
586,1012GA,1012GA,12,100,100,100,92,3x25,7427,"41,67",0,"1,4"
588,1012GB,1012GB,17,100,"94,12",100,71,3x25,10500,"52,94",0,"1,7"
590,1012GC,1012GC,10,100,70,100,60,3x25,17258,60,0,2
592,1012GD,1012GD,53,100,"94,34",100,96,3x25,3718,"11,32",0,"2,1"
593,1012GE,1012GE,33,100,"93,94",100,82,3x25,9001,"24,24",0,"1,7"
595,1012GG,1012GG,10,100,80,100,70,3x25,18612,30,0,"2,3"
597,1012GH,1012GH,78,100,"66,67",100,95,3x25,4568,"8,97",0,"2,1"
598,1012GJ,1012GJ,38,100,"94,74",100,92,3x25,7792,"15,79",0,"1,2"
600,1012GK,1012GK,31,100,"77,42",100,90,3x25,10670,"25,81",0,"1,9"
602,1012GL,1012GL,44,100,"93,18",100,93,3x25,3985,"13,64",0,"1,8"
604,1012GM,1012GM,26,100,100,100,92,3x25,4175,"19,23",0,"1,6"
606,1012GN,1012GP,23,100,"91,3",100,83,3x25,8015,"8,7",0,"1,2"
608,1012GR,1012GR,47,100,"97,87",100,100,3x25,4060,"2,13",0,"1,2"
610,1012GS,1012GS,30,100,90,100,67,3x25,17146,"26,67",0,"1,8"
612,1012GT,1012GT,32,100,100,100,81,3x25,14891,25,0,"1,8"
614,1012GV,1012GW,17,100,100,100,94,3x25,6322,"5,88",0,1
616,1012GX,1012GX,10,100,80,100,70,3x25,2706,10,0,"2,3"
618,1012GZ,1012GZ,42,100,100,100,95,3x25,5158,"14,29",0,"1,2"
619,1012HA,1012HA,17,100,"94,12",100,94,3x25,5171,"29,41",0,"1,6"
621,1012HB,1012HC,17,100,"94,12",100,65,3x25,11858,"35,29",0,"1,9"
623,1012HD,1012HE,46,100,"65,22",100,93,3x25,3027,"6,52",0,"2,8"
625,1012HG,1012HG,59,100,"74,58",100,86,3x25,2634,"3,39",0,"2,4"
627,1012HH,1012HH,19,100,100,100,95,3x25,4728,"10,53",0,"1,2"
629,1012HJ,1012HL,67,100,"94,03",100,91,3x25,2923,"7,46",0,"1,9"
631,1012HM,1012HM,19,100,100,100,95,3x25,9701,"15,79",0,"1,8"
633,1012HP,1012HT,37,100,"89,19",100,81,3x25,18293,"35,14",0,2
635,1012HV,1012HW,36,100,100,100,81,3x25,21724,"38,89",0,"1,5"
637,1012HX,1012HX,16,100,100,100,81,3x25,16482,"43,75",0,"1,7"
639,1012HZ,1012HZ,11,100,"90,91",100,73,3x25,28805,"27,27",0,"1,9"
641,1012JA,1012JA,27,100,100,100,81,3x25,16057,"25,93",0,"1,3"
643,1012JB,1012JB,40,100,"72,5",100,90,3x25,6351,"7,5",0,"3,9"
645,1012JC,1012JD,41,100,"97,56",100,80,3x25,19018,"21,95",0,"1,9"
647,1012JE,1012JE,19,100,100,100,84,3x25,12161,"15,79",0,"1,2"
649,1012JG,1012JG,30,100,"93,33",100,90,3x25,11578,30,0,2
651,1012JH,1012JH,19,100,"94,74",100,68,3x25,12211,"26,32",0,"1,5"
653,1012JJ,1012JL,22,100,"95,45",100,55,3x25,33594,"63,64",0,2
655,1012JM,1012JM,38,100,"94,74",100,58,3x25,29880,"55,26",0,"2,4"
657,1012JN,1012JN,31,100,"87,1",100,74,3x25,18215,"51,61",0,"2,1"
659,1012JP,1012JP,22,100,"86,36",100,77,3x25,20467,"54,55",0,"1,8"
661,1012JS,1012JS,17,100,"94,12",100,53,3x25,16639,"76,47",0,"2,1"
663,1012JT,1012JV,38,100,"92,11",100,89,3x25,10762,"26,32",0,"1,7"
664,1012JW,1012KC,23,100,"95,65",100,74,3x25,11043,"26,09",0,"1,5"
666,1012KD,1012KD,16,100,"68,75",100,88,3x25,5910,"31,25",0,"1,9"
668,1012KE,1012KE,12,100,100,100,67,3x25,13994,"33,33",0,"2,3"
670,1012KK,1012KL,22,100,"68,18",100,68,3x25,18421,"31,82",0,"1,6"
672,1012KM,1012KM,15,100,"86,67",100,47,3x25,17316,40,0,"2,1"
674,1012KN,1012KN,15,100,"33,33",100,73,3x25,4659,"66,67",0,2
676,1012KP,1012KP,12,100,75,100,75,3x25,20813,50,0,2
677,1012KR,1012KR,17,100,"88,24",100,94,3x25,4883,"41,18",0,"1,5"
678,1012KS,1012KS,11,100,"81,82",100,55,3x25,21384,"54,55",0,"2,1"
680,1012KT,1012KT,19,100,100,100,84,3x25,16777,"42,11",0,"1,8"
681,1012KV,1012KV,34,100,"91,18",100,85,3x25,10305,"35,29",0,2
683,1012KW,1012KW,18,100,"88,89",100,67,3x25,11799,"33,33",0,"1,5"
685,1012KX,1012KZ,21,100,"85,71",100,43,3x25,16629,"66,67",0,"2,3"
687,1012LA,1012LB,26,100,"76,92",100,69,3x25,8962,"19,23",0,"2,8"
688,1012LC,1012LC,20,100,100,100,85,3x25,9710,25,0,"1,6"
690,1012LD,1012LE,22,100,"90,91",100,45,3x25,9096,"63,64",0,"2,1"
692,1012LG,1012LG,23,100,"78,26",100,61,3x25,16305,"56,52",0,"2,3"
693,1012LH,1012LH,17,100,"64,71",100,47,3x25,32458,"35,29",0,2
695,1012LJ,1012LJ,28,100,"92,86",100,75,3x25,16470,50,0,"1,8"
696,1012LK,1012LK,30,100,90,100,67,3x25,16027,"46,67",0,"2,1"
698,1012LL,1012LL,22,100,"90,91",100,36,3x25,43694,"68,18",0,3
700,1012LM,1012LM,24,100,100,100,79,3x25,11224,50,0,"1,6"
702,1012LN,1012LP,20,100,100,100,45,3x25,14226,70,0,"2,1"
703,1012LR,1012LR,21,100,"95,24",100,76,3x25,16880,"33,33",0,"2,6"
705,1012LS,1012LX,61,100,"98,36",100,90,3x25,6104,"14,75",0,"1,7"
707,1012LZ,1012LZ,42,100,"90,48",100,86,3x25,9482,"23,81",0,"2,7"
709,1012MA,1012MA,26,100,"88,46",100,85,3x25,10990,"15,38",0,"2,6"
711,1012MB,1012MB,26,100,"88,46",100,73,3x25,20425,"30,77",0,"1,8"
713,1012MC,1012MC,28,100,"96,43",100,79,3x25,12376,"53,57",0,"1,9"
715,1012MD,1012MD,22,100,"90,91",100,77,3x25,11935,"40,91",0,"1,8"
717,1012ME,1012ME,11,100,100,100,55,3x25,25511,"72,73",0,"2,3"
719,1012MG,1012MH,30,100,"96,67",100,53,3x25,29241,"56,67",0,"1,8"
721,1012MJ,1012MK,17,100,"88,24",100,88,3x25,10117,"23,53",0,"1,6"
723,1012ML,1012ML,35,100,100,100,91,3x25,12403,"28,57",0,"1,4"
725,1012MN,1012MN,15,100,100,100,80,3x25,14062,"26,67",0,"1,4"
727,1012MP,1012MR,36,100,"97,22",100,69,3x25,21216,"44,44",0,2
729,1012MS,1012MS,34,100,"70,59",100,41,3x25,19702,"47,06",0,"1,9"
731,1012MT,1012NB,95,100,"97,89",100,88,3x25,9467,"22,11",0,"1,4"
733,1012NC,1012NC,55,100,"92,73",100,91,3x25,4499,"7,27",0,"1,3"
735,1012ND,1012NE,68,100,"69,12",100,71,3x25,4082,"7,35",0,2
737,1012NG,1012NG,74,100,"97,3",100,99,3x25,4229,"8,11",0,"1,1"
739,1012NH,1012NH,56,100,"96,43",100,91,3x25,4897,"3,57",0,"1,5"
741,1012NJ,1012NJ,43,100,"95,35",100,88,3x25,4003,"11,63",0,"1,7"
743,1012NK,1012NK,46,100,"95,65",100,96,3x25,3013,"10,87",0,"1,3"
745,1012NL,1012NL,25,100,100,100,92,3x25,4469,20,0,"2,8"
747,1012NM,1012NM,28,100,"92,86",100,93,3x25,12326,"35,71",0,"2,2"
749,1012NN,1012NN,11,100,"81,82",100,55,3x25,7646,"36,36",0,"1,4"
751,1012NP,1012NP,17,100,"76,47",100,53,3x25,16768,"52,94",0,"2,1"
752,1012NS,1012NV,15,100,100,100,67,3x25,7895,"6,67",0,"2,3"
753,1012NX,1012NX,13,100,"84,62",100,54,3x25,39060,"84,62",0,"2,3"
754,1012NZ,1012NZ,12,100,"83,33",100,42,3x63,35712,"83,33",0,"2,4"
755,1012PA,1012PA,11,100,"90,91",100,36,3x50,45394,"81,82",0,"2,3"
757,1012PB,1012PB,19,100,100,100,84,3x25,7241,"26,32",0,"1,4"
759,1012PC,1012PD,16,100,100,100,38,3x25,38011,"56,25",0,"1,9"
761,1012PE,1012PL,55,100,"92,73",100,69,3x25,17592,"45,45",0,"2,1"
763,1012PM,1012PM,29,100,"93,1",100,97,3x25,11910,"17,24",0,"2,2"
765,1012PN,1012PN,11,100,"81,82",100,73,3x25,20132,"9,09",0,"2,6"
767,1012PP,1012PS,28,100,100,100,75,3x25,8966,"28,57",0,"1,8"
769,1012PT,1012PT,21,100,"80,95",100,90,3x25,12528,"38,1",0,"1,9"
771,1012PV,1012PV,69,100,"97,1",100,96,3x25,6770,"14,49",0,"2,2"
773,1012PW,1012PW,10,100,60,100,80,3x25,2022,10,0,"2,4"
775,1012PX,1012PZ,15,100,100,100,87,3x25,4902,"6,67",0,"1,3"
776,1012RA,1012RA,14,100,100,100,93,3x25,3994,"21,43",0,"1,2"
778,1012RB,1012RB,19,100,100,100,58,3x25,25038,"47,37",0,"1,8"
780,1012RC,1012RD,45,100,"86,67",100,80,3x25,8198,"31,11",0,"2,1"
782,1012RE,1012RE,19,100,"89,47",100,79,3x25,14438,"42,11",0,"1,6"
784,1012RG,1012RG,14,100,100,100,93,3x25,8093,"21,43",0,"1,6"
786,1012RH,1012RJ,18,100,"94,44",100,72,3x25,15747,"55,56",0,"2,3"
788,1012RK,1012RK,35,100,100,100,89,3x25,9622,"28,57",0,"1,3"
789,1012RL,1012RM,42,100,"92,86",100,86,3x25,7766,"30,95",0,"1,7"
791,1012RN,1012RN,11,100,"90,91",100,100,3x25,6499,"27,27",0,"1,4"
793,1012RP,1012RP,20,100,95,100,100,3x25,4735,40,0,"1,6"
795,1012RR,1012RR,33,100,"96,97",100,88,3x25,5447,"24,24",0,"1,3"
797,1012RS,1012RS,39,100,"92,31",100,92,3x25,4879,"25,64",0,"1,7"
799,1012RT,1012RT,27,100,100,100,85,3x25,9835,"25,93",0,"1,8"
801,1012RV,1012RV,31,100,"93,55",100,90,3x25,5434,"19,35",0,2
803,1012RW,1012RW,22,100,100,100,73,3x25,12427,"36,36",0,"1,7"
805,1012RX,1012RX,16,100,"93,75",100,100,3x25,3681,"6,25",0,"1,5"
807,1012RZ,1012RZ,24,100,"91,67",100,58,3x25,25288,"54,17",0,"2,5"
809,1012SB,1012SB,13,100,"92,31",100,85,3x25,12326,"30,77",0,"1,3"
811,1012SC,1012SC,24,100,100,100,88,3x25,4552,0,0,"1,8"
813,1012SE,1012SE,31,100,100,100,84,3x25,8675,"29,03",0,"1,4"
815,1012SG,1012SH,26,100,"92,31",100,73,3x25,16513,"42,31",0,"1,9"
817,1012SJ,1012SJ,27,100,"88,89",100,52,3x25,10512,"66,67",0,"1,7"
819,1012SK,1012SK,10,100,90,100,80,3x25,5637,0,0,"1,3"
821,1012SL,1012SN,45,100,"97,78",100,89,3x25,8948,"26,67",0,"1,9"
822,1012SP,1012SP,23,100,100,100,74,3x25,13046,"34,78",0,"1,6"
824,1012SR,1012SR,14,100,100,100,100,3x25,12059,"28,57",0,"1,4"
826,1012ST,1012ST,19,100,100,100,95,3x25,4365,"31,58",0,"1,8"
828,1012SV,1012SV,16,100,100,100,94,3x25,5612,"18,75",0,"1,3"
830,1012SW,1012SW,19,100,"94,74",100,100,3x25,8685,"36,84",0,"1,6"
832,1012SX,1012SZ,13,100,"92,31",100,85,3x25,7921,"15,38",0,"1,3"
834,1012TA,1012TA,71,100,"97,18",100,97,3x25,3686,"11,27",0,"1,3"
835,1012TB,1012TB,15,100,80,100,73,3x25,3592,"13,33",0,"2,5"
837,1012TC,1012TC,15,100,"86,67",100,60,3x25,5663,"13,33",0,"2,5"
839,1012TD,1012TD,22,100,"95,45",100,91,3x25,5968,"22,73",0,"1,7"
841,1012TE,1012TE,13,100,"92,31",100,69,3x25,10391,"30,77",0,"1,8"
843,1012TG,1012TH,13,100,"92,31",100,77,3x25,16552,"38,46",0,"1,7"
845,1012TJ,1012TK,40,100,90,100,75,3x25,7068,"47,5",0,"2,2"
847,1012TL,1012TL,13,100,"53,85",100,31,3x25,20914,"30,77",0,"1,9"
849,1012TM,1012TM,26,100,"73,08",100,46,3x25,20561,"61,54",0,2
850,1012TN,1012TN,20,100,85,100,90,3x25,9548,20,0,"1,8"
852,1012TP,1012TP,13,100,"7,69",100,69,3x25,9671,"23,08",0,2
854,1012TR,1012TR,12,100,100,100,67,3x25,20964,50,0,"1,4"
855,1012TS,1012TS,31,100,"90,32",100,87,3x25,8381,"22,58",0,"1,7"
857,1012TT,1012TT,20,100,95,100,100,3x25,2538,5,0,1
859,1012TV,1012TV,32,100,100,100,91,3x25,8735,"21,88",0,"1,3"
861,1012TW,1012TW,42,100,"97,62",100,98,3x25,2825,"14,29",0,"1,3"
863,1012TX,1012TX,11,100,100,100,82,3x25,4386,"18,18",0,"1,4"
865,1012TZ,1012TZ,15,100,"93,33",100,93,3x25,6037,"6,67",0,"1,3"
866,1012VA,1012VA,21,100,100,100,76,3x25,15097,"23,81",0,"1,5"
868,1012VB,1012VC,53,100,"88,68",100,91,3x25,6040,"22,64",0,2
869,1012VD,1012VD,21,100,"95,24",100,90,3x25,5398,"19,05",0,"1,4"
871,1012VE,1012VE,16,100,100,100,88,3x25,5797,"18,75",0,"1,4"
873,1012VG,1012VG,37,100,"94,59",100,89,3x25,6400,"13,51",0,"1,1"
875,1012VH,1012VH,45,100,"97,78",100,93,3x25,4218,"6,67",0,"1,4"
877,1012VJ,1012VJ,16,100,"81,25",100,81,3x25,4245,0,0,"1,3"
879,1012VK,1012VK,26,100,"92,31",100,88,3x25,5418,"7,69",0,"1,2"
881,1012VL,1012VM,37,100,"94,59",100,84,3x25,3226,"5,41",0,"1,2"
883,1012VN,1012VN,25,100,96,100,80,3x25,7881,12,0,"2,1"
885,1012VP,1012VP,36,100,"88,89",100,78,3x25,6851,"11,11",0,"1,6"
887,1012VR,1012VR,34,100,100,100,94,3x25,5881,"20,59",0,"1,3"
889,1012VS,1012VS,11,100,100,100,82,3x25,9941,"18,18",0,"1,2"
891,1012VT,1012VT,13,100,"84,62",100,92,3x25,3789,"15,38",0,"1,2"
893,1012VV,1012VV,25,100,100,100,96,3x25,3034,0,0,"1,4"
895,1012VW,1012VW,35,100,"91,43",100,89,3x25,5614,"11,43",0,"1,2"
897,1012VX,1012VX,37,100,"94,59",100,92,3x25,6734,"18,92",0,"1,4"
899,1012VZ,1012WG,67,100,"95,52",100,94,3x25,4227,"16,42",0,"1,6"
901,1012WH,1012WH,16,100,100,100,100,3x25,3998,"12,5",0,"1,1"
903,1012WJ,1012WJ,18,100,100,100,83,3x25,5305,"16,67",0,"1,6"
905,1012WK,1012WK,12,100,"91,67",100,92,3x25,4436,"16,67",0,"1,4"
907,1012WL,1012WL,26,100,"96,15",100,92,3x25,3636,"7,69",0,"1,5"
909,1012WN,1012WN,18,100,"83,33",100,83,3x25,4942,"33,33",0,"1,7"
911,1012WP,1012WP,71,100,"94,37",100,87,3x25,9871,"18,31",0,"1,7"
913,1012WR,1012WR,14,100,"78,57",100,71,3x25,13393,"64,29",0,"2,5"
915,1012WS,1012WS,33,100,100,100,100,3x25,1329,0,0,"1,3"
916,1012WT,1012WT,33,100,100,100,100,3x25,1171,0,0,1
918,1012WV,1012WV,46,100,100,100,98,3x25,1505,"4,35",0,"1,5"
920,1012WX,1012WX,24,100,"95,83",100,88,3x25,10235,"37,5",0,"1,6"
922,1012WZ,1012XB,32,100,100,100,34,3x50,43445,"56,25",0,"2,7"
924,1012XC,1012XE,21,100,100,100,38,3x25,37539,"57,14",0,"1,9"
926,1012XG,1012XJ,38,100,"97,37",100,63,3x25,32268,"47,37",0,"1,6"
928,1012XK,1012XK,38,100,100,100,89,3x25,7858,"15,79",0,"1,8"
930,1012XL,1012XL,25,100,100,100,88,3x25,12248,24,0,"1,6"
932,1012XM,1012XM,14,100,100,100,86,3x25,13928,"35,71",0,"1,6"
934,1012XN,1012XR,32,100,"90,63",100,66,3x25,23522,"68,75",0,2
936,1012XS,1012XW,17,100,"94,12",100,82,3x25,9723,"17,65",0,"1,3"
938,1012XX,1012ZD,22,100,100,100,86,3x25,2412,"13,64",0,"1,1"
939,1012ZE,1012ZE,29,100,100,100,97,3x25,2462,"6,9",0,"1,1"
941,1012ZG,1012ZG,19,100,"94,74",100,100,3x25,2044,0,0,1
943,1012ZH,1012ZJ,43,100,"88,37",100,88,3x25,2478,"13,95",0,"1,2"
945,1012ZK,1012ZL,25,100,100,100,100,3x25,5019,8,0,"1,2"
946,1012ZZ,1013AA,21,100,"61,9",100,52,3x25,7613,"57,14",0,"1,7"
948,1013AB,1013AC,28,100,"21,43",100,79,3x25,14948,"14,29",0,3
949,1013AD,1013AD,310,100,"67,1",100,96,3x25,2724,"1,61",0,"3,9"
950,1013AE,1013AE,25,100,32,100,80,3x25,5753,20,0,2
952,1013AG,1013AG,97,100,100,100,98,3x25,2275,"3,09",0,"1,1"
953,1013AH,1013AH,42,100,"85,71",100,83,3x25,4673,"21,43",0,"1,6"
955,1013AJ,1013AJ,13,100,"23,08",100,31,3x25,9853,"23,08",0,
956,1013AK,1013AL,105,100,"98,1",100,98,3x25,3735,"4,76",0,"1,2"
957,1013AM,1013AM,15,100,80,100,40,3x25,10586,"53,33",0,2
958,1013AN,1013AP,50,100,70,100,52,3x25,13071,30,0,"2,3"
960,1013AR,1013AR,11,100,"90,91",100,73,3x25,12828,"36,36",0,"2,9"
962,1013AS,1013AS,137,100,"97,08",100,93,3x25,4611,"6,57",0,"1,5"
963,1013AT,1013AV,42,100,"97,62",100,98,3x25,2065,"9,52",0,"1,2"
964,1013AW,1013AW,161,100,"98,76",100,100,3x25,3080,"1,24",0,"1,2"
965,1013AX,1013AZ,61,100,"85,25",100,97,3x25,4881,"3,28",0,"3,8"
967,1013BA,1013BB,15,100,80,100,53,3x25,23621,"53,33",0,2
969,1013BC,1013BE,45,100,"88,89",100,64,3x25,8399,"13,33",0,"3,2"
970,1013BG,1013BG,17,100,"64,71",100,53,3x25,8386,"47,06",0,"1,8"
972,1013BH,1013BH,300,100,"97,67",100,99,3x25,1746,0,0,4
973,1013BJ,1013BL,44,100,"79,55",100,39,3x25,12501,"56,82",0,"2,5"
975,1013BM,1013BP,34,100,"20,59",100,85,3x25,3339,"5,88",0,"3,7"
977,1013BR,1013BR,43,100,"97,67",100,91,3x25,3137,"2,33",0,4
979,1013BS,1013BV,123,100,"95,12",100,83,3x25,3748,"3,25",0,4
981,1013BW,1013BW,16,100,100,100,100,3x25,2440,"12,5",0,"1,1"
982,1013BX,1013BX,158,100,"99,37",100,93,3x25,3129,"1,27",0,"3,6"
984,1013BZ,1013BZ,176,100,"99,43",100,99,3x25,3043,"2,27",0,"1,7"
986,1013CA,1013CA,43,100,100,100,98,3x25,1618,"2,33",0,"1,1"
988,1013CB,1013CB,21,100,"95,24",100,95,3x25,4066,"9,52",0,"1,2"
990,1013CC,1013CC,42,100,100,100,100,3x25,2133,"2,38",0,"2,7"
992,1013CD,1013CD,24,100,100,100,88,3x25,2259,"12,5",0,"1,1"
994,1013CE,1013CE,13,100,100,100,100,3x25,1562,0,0,"1,1"
996,1013CG,1013CG,94,100,"98,94",100,96,3x25,2279,"1,06",0,4
997,1013CH,1013CH,40,100,"97,5",100,100,3x25,2446,5,0,1
999,1013CJ,1013CJ,50,100,100,100,100,3x25,2608,2,0,"1,2"
1001,1013CK,1013CK,20,100,90,100,100,3x25,1883,0,0,2
1003,1013CL,1013CL,51,100,100,100,100,3x25,2104,"1,96",0,"1,3"
1005,1013CM,1013CM,60,100,"98,33",100,98,3x25,2463,"1,67",0,"1,1"
1007,1013CR,1013CR,15,100,80,100,87,3x25,5486,"26,67",0,"2,3"
1009,1013CS,1013CS,58,100,100,100,100,3x25,2635,"1,72",0,1
1010,1013CT,1013CT,34,100,100,100,100,3x25,2149,"2,94",0,1
1012,1013CW,1013CW,42,100,100,100,95,3x25,3791,0,0,"1,2"
1014,1013CX,1013CX,18,100,"83,33",100,50,3x25,28741,"77,78",0,2
1016,1013DA,1013DA,20,100,95,100,100,3x25,2451,5,0,"2,1"
1018,1013DB,1013DB,31,100,100,100,100,3x25,2397,"3,23",0,2
1020,1013DC,1013DC,27,100,100,100,93,3x25,3468,"3,7",0,"2,1"
1022,1013DD,1013DD,32,100,100,100,100,3x25,2744,0,0,2
1024,1013DE,1013DG,28,100,"28,57",100,82,3x25,2551,"3,57",0,"2,3"
1026,1013DH,1013DH,22,100,"27,27",100,73,3x25,1392,0,0,
1028,1013DJ,1013DJ,52,100,"71,15",100,67,3x25,1691,"1,92",0,"3,9"
1030,1013DK,1013DK,18,100,"94,44",100,89,3x25,2256,"5,56",0,"3,8"
1032,1013DL,1013DL,25,100,80,100,92,3x25,1624,0,0,4
1034,1013DM,1013DM,27,100,"92,59",100,96,3x25,2156,0,0,4
1036,1013DN,1013DN,19,100,"57,89",100,95,3x25,2287,0,0,"3,3"
1038,1013DP,1013DP,11,100,100,100,100,3x25,1680,"9,09",0,"1,5"
1040,1013DR,1013DR,12,100,100,100,100,3x25,3320,"16,67",0,"2,1"
1042,1013DS,1013DS,18,100,"94,44",100,100,3x25,2407,"5,56",0,"1,9"
1044,1013DT,1013DT,32,100,100,100,100,3x25,1156,0,0,2
1046,1013DV,1013DV,31,100,"70,97",100,97,3x25,1340,0,0,"1,2"
1048,1013DW,1013DW,31,100,100,100,100,3x25,1407,0,0,"1,2"
1050,1013DX,1013DX,33,100,100,100,100,3x25,1488,"3,03",0,"1,8"
1052,1013DZ,1013DZ,28,100,"96,43",100,100,3x25,1627,"3,57",0,2
1054,1013EA,1013EA,31,100,100,100,97,3x25,3621,"9,68",0,"1,1"
1056,1013EB,1013EB,15,100,100,100,100,3x25,3064,"6,67",0,"1,2"
1058,1013EC,1013EC,95,100,"95,79",100,96,3x25,3527,"3,16",0,"2,1"
1060,1013ED,1013ED,28,100,"89,29",100,86,3x25,4126,"21,43",0,3
1062,1013EE,1013EE,33,100,100,100,97,3x25,3054,"3,03",0,"1,5"
1064,1013EG,1013EG,51,100,100,100,100,3x25,1668,0,0,1
1066,1013EH,1013EH,19,100,100,100,84,3x25,12802,"15,79",0,"1,4"
1068,1013EJ,1013EJ,32,100,100,100,88,3x25,4286,"6,25",0,"1,4"
1070,1013EK,1013EK,13,100,100,100,100,3x25,4178,"23,08",0,"1,4"
1072,1013EL,1013EL,39,100,"92,31",100,87,3x25,7213,"17,95",0,"1,4"
1074,1013EM,1013EM,39,100,"97,44",100,95,3x25,4916,"17,95",0,"1,3"
1076,1013EN,1013EN,14,100,100,100,86,3x25,5888,"14,29",0,"1,3"
1078,1013EP,1013EP,10,100,100,100,90,3x25,9305,20,0,"1,4"
1080,1013ER,1013ER,41,100,"95,12",100,90,3x25,9999,"17,07",0,"1,6"
1081,1013ES,1013ES,44,100,"97,73",100,93,3x25,7491,"20,45",0,"1,5"
1083,1013ET,1013ET,25,100,96,100,100,3x25,5334,8,0,"1,6"
1085,1013EV,1013EV,20,100,100,100,95,3x25,6023,20,0,"1,3"
1087,1013EW,1013EW,25,100,96,100,84,3x25,9458,8,0,"1,8"
1089,1013EX,1013EX,17,100,"94,12",100,59,3x25,25112,"41,18",0,2
1091,1013EZ,1013EZ,24,100,100,100,100,3x25,2849,"8,33",0,"1,2"
1093,1013GA,1013GA,32,100,100,100,88,3x25,8731,"21,88",0,"1,3"
1095,1013GB,1013GB,13,100,100,100,100,3x25,2183,0,0,"1,2"
1097,1013GC,1013GC,16,100,100,100,100,3x25,2757,0,0,"1,1"
1099,1013GD,1013GD,18,100,"94,44",100,100,3x25,2298,0,0,"1,4"
1101,1013GE,1013GE,42,100,100,100,93,3x25,3732,"7,14",0,"1,3"
1103,1013GG,1013GG,31,100,"96,77",100,97,3x25,2554,"6,45",0,"1,3"
1105,1013GH,1013GH,20,100,90,100,100,3x25,3920,10,0,"1,2"
1107,1013GJ,1013GJ,18,100,100,100,100,3x25,2218,0,0,"1,2"
1109,1013GK,1013GK,25,100,92,100,96,3x25,2845,0,0,1
1111,1013GL,1013GL,64,100,"93,75",100,91,3x25,3531,"9,38",0,"1,3"
1113,1013GM,1013GM,219,100,"98,63",100,93,3x25,2870,"11,87",0,"1,6"
1115,1013GN,1013GN,38,100,"94,74",100,100,3x25,2341,0,0,"1,1"
1117,1013GP,1013GP,22,100,100,100,100,3x25,2238,0,0,"1,2"
1119,1013GR,1013GR,18,100,100,100,89,3x25,7606,"27,78",0,"1,3"
1121,1013GS,1013GS,60,100,"91,67",100,90,3x25,3624,"6,67",0,"1,4"
1123,1013GT,1013GT,29,100,"62,07",100,93,3x25,3064,"17,24",0,"1,8"
1125,1013GV,1013GW,52,100,"92,31",100,98,3x25,2296,"3,85",0,"1,5"
1127,1013GX,1013GX,41,100,"95,12",100,95,3x25,3630,"4,88",0,"1,5"
1129,1013GZ,1013GZ,28,100,100,100,100,3x25,3892,"3,57",0,"1,7"
1131,1013HA,1013HA,50,100,88,100,88,3x25,6422,12,0,"1,7"
1133,1013HB,1013HB,45,100,"97,78",100,96,3x25,3091,"2,22",0,"1,4"
1135,1013HC,1013HC,40,100,95,100,93,3x25,3658,15,0,"1,7"
1137,1013HD,1013HD,40,100,"97,5",100,93,3x25,4543,"12,5",0,"1,3"
1139,1013HE,1013HE,110,100,"98,18",100,96,3x25,4009,"9,09",0,"1,5"
1141,1013HG,1013HG,56,100,"92,86",100,89,3x25,5137,"12,5",0,"1,3"
1143,1013HH,1013HJ,20,100,85,100,90,3x25,2183,0,0,"1,4"
1145,1013HK,1013HK,15,100,100,100,100,3x25,4880,"6,67",0,"1,3"
1147,1013HL,1013HL,23,100,100,100,100,3x25,1893,0,0,1
1149,1013HM,1013HM,25,100,96,100,100,3x25,3049,0,0,"1,2"
1151,1013HN,1013HP,68,100,"95,59",100,93,3x25,4512,"14,71",0,"1,5"
1153,1013HR,1013HR,27,100,"96,3",100,100,3x25,5157,"11,11",0,"1,2"
1155,1013HS,1013HS,40,100,95,100,88,3x25,3026,15,0,"1,5"
1157,1013HT,1013HT,54,100,"98,15",100,100,3x25,2403,"1,85",0,1
1159,1013HV,1013HV,37,100,"97,3",100,100,3x25,1757,"5,41",0,"1,1"
1161,1013HW,1013HW,35,100,100,100,100,3x25,1583,"2,86",0,"1,2"
1163,1013HX,1013HX,37,100,"94,59",100,97,3x25,2204,0,0,"1,2"
1165,1013HZ,1013HZ,30,100,"83,33",100,87,3x25,5526,"13,33",0,"1,4"
1167,1013JA,1013JA,23,100,"95,65",100,96,3x25,3495,"8,7",0,"1,5"
1169,1013JB,1013JB,11,100,100,100,82,3x25,7399,"9,09",0,2
1170,1013JC,1013JC,21,100,"90,48",100,81,3x25,7591,"19,05",0,"1,9"
1172,1013JD,1013JD,43,100,"86,05",100,88,3x25,4055,"9,3",0,"1,9"
