;POSTCODE_VAN;POSTCODE_TOT;Aantal Aansluitingen;%Leveringsrichting;%Fysieke status;%Defintieve aansl (NRM);%Soort aansluiting;Soort aansluiting Naam;SJV;%SJV laag tarief;%Slimme Meter;Gemiddeld aantal telwielen
16897;1065SJ;1065SJ;17;100;100;100;88;1x35;2094;94,12;94,12;1
16899;1065SK;1065SK;19;100;84,21;100;63;1x35;1823;89,47;84,21;
16901;1065SL;1065SL;17;100;100;100;47;1x35;1971;100;100;
16903;1065SM;1065SM;12;100;100;100;100;1x25;2291;0;0;1,1
16905;1065SN;1065SN;21;100;100;100;90;1x25;2056;0;0;1,2
16907;1065SP;1065SP;12;100;100;100;100;1x25;1802;0;0;1,1
16909;1065SR;1065SR;21;100;100;100;100;1x25;2153;0;0;1,1
16911;1065ST;1065ST;12;100;100;100;100;1x25;1913;0;0;1,1
16913;1065SV;1065SV;21;100;100;100;95;1x25;1924;0;0;1
16915;1065SW;1065SW;21;100;95,24;100;71;1x35;1962;76,19;76,19;1,3
16917;1065SX;1065SX;21;100;90,48;100;67;1x35;1402;71,43;71,43;1
16919;1065SZ;1065SZ;20;100;90;100;70;1x35;1580;85;80;1,5
16921;1065TA;1065TA;31;100;96,77;100;94;1x25;1832;0;0;1
16923;1065TB;1065TB;19;100;94,74;100;68;1x25;1978;94,74;94,74;
16925;1065TC;1065TC;21;100;95,24;100;76;1x35;2074;85,71;85,71;
16927;1065TD;1065TD;16;100;100;100;100;1x35;2298;100;100;
16929;1065TE;1065TE;17;100;100;100;94;1x35;2005;94,12;100;
16931;1065TG;1065TG;17;100;82,35;100;71;1x35;1748;70,59;70,59;1
16933;1065TH;1065TH;17;100;100;100;47;1x35;1916;82,35;82,35;1
16935;1065TJ;1065TJ;34;100;91,18;100;91;1x25;1364;2,94;0;1,1
16937;1065TK;1065TK;21;100;90,48;100;86;1x35;2255;85,71;85,71;
16939;1065TL;1065TL;20;100;90;100;85;1x35;2093;90;90;
16941;1065TM;1065TM;17;100;94,12;100;88;1x35;1571;82,35;88,24;1
16943;1065TN;1065TN;17;100;100;100;100;1x35;1876;100;100;
16945;1065TP;1065TP;31;100;96,77;100;97;1x25;1264;0;0;1,1
16947;1065TR;1065TR;27;100;88,89;100;85;1x35;1973;92,59;88,89;
16949;1065TS;1065TV;29;100;89,66;100;76;1x25;1995;17,24;17,24;1
16951;1065TW;1065TW;21;100;100;100;81;1x25;2488;71,43;71,43;1,2
16953;1065TX;1065TX;21;100;100;100;90;1x25;2398;47,62;47,62;1
16955;1065TZ;1065TZ;25;100;100;100;48;1x25;1435;48;48;1
16957;1065VA;1065VA;21;100;100;100;90;1x25;2309;0;0;1
16959;1065VB;1065VB;21;100;100;100;38;1x50;2277;100;100;
16961;1065VC;1065VC;23;100;100;100;52;1x35;2108;73,91;73,91;1
16963;1065VD;1065VD;12;100;100;100;50;1x25;2461;50;50;1
16965;1065VE;1065VG;28;100;92,86;100;79;1x25;3217;42,86;35,71;1,1
16967;1065VH;1065VH;13;100;100;100;85;1x25;2161;84,62;84,62;1
16969;1065VJ;1065VJ;21;100;100;100;90;1x25;2779;76,19;76,19;1
16971;1065VK;1065VK;21;100;100;100;52;1x25;2454;71,43;71,43;1
16973;1065VL;1065VL;17;100;100;100;53;1x25;2432;52,94;47,06;1,1
16975;1065VM;1065VM;25;100;100;100;68;1x25;2638;68;68;1,1
16977;1065VN;1065VN;19;100;100;100;89;1x25;1864;0;0;1,1
16979;1065VP;1065VP;26;100;100;100;62;1x35;1878;65,38;65,38;1,3
16981;1065VR;1065VR;27;100;100;100;96;1x25;1721;0;0;1
16983;1065VS;1065VS;25;100;100;100;96;1x25;1969;0;0;1
16985;1065VT;1065VW;45;100;95,56;100;38;1x50;7230;80;71,11;1,3
16987;1065VX;1065VX;24;100;100;100;67;1x25;2572;66,67;66,67;1
16989;1065VZ;1065VZ;25;100;100;100;68;1x25;1987;36;32;1,3
16991;1065XA;1065XB;38;100;97,37;100;71;1x25;1756;23,68;26,32;1
16993;1065XC;1065XC;17;100;94,12;100;100;1x25;1944;0;0;1
16995;1065XD;1065XD;25;100;100;100;64;1x25;1713;64;64;1
16997;1065XE;1065XG;28;100;100;100;57;1x35;2250;78,57;78,57;1,2
16999;1065XH;1065XH;21;100;95,24;100;90;1x25;3727;0;0;1
17001;1065XJ;1065XJ;22;100;100;100;68;1x25;1726;27,27;27,27;1
17003;1065XK;1065XK;21;100;100;100;38;1x25;2243;61,9;61,9;1
17005;1065XL;1065XL;22;100;100;100;50;1x25;2288;95,45;95,45;1
17007;1065XM;1065XM;21;100;100;100;38;1x25;2158;61,9;61,9;1
17009;1065XN;1065XN;22;100;100;100;100;1x25;2055;72,73;72,73;1
17011;1065XP;1065XP;21;100;100;100;76;1x25;2113;57,14;57,14;1,1
17013;1065XR;1065XR;21;100;100;100;52;1x25;1937;42,86;42,86;1,1
17015;1065XS;1065XS;16;100;100;100;75;1x50;2207;100;100;
17017;1065XT;1065XT;30;100;96,67;100;80;1x25;3854;6,67;0;1,1
17019;1065XV;1065XV;25;100;100;100;96;1x25;2551;0;0;1
17021;1065XW;1065XW;28;100;100;100;86;1x25;2102;3,57;0;1,1
17023;1065XX;1065XX;26;100;100;100;88;1x25;2437;0;0;1
17025;1065XZ;1065XZ;26;100;100;100;88;1x25;2214;0;0;1
17027;1066AA;1066AA;16;100;100;100;75;1x25;1899;0;0;1,2
17029;1066AB;1066AB;17;100;100;100;100;1x25;2488;0;0;1,1
17031;1066AC;1066AC;23;100;100;100;57;1x25;1998;34,78;34,78;1
17033;1066AD;1066AD;16;100;100;100;50;1x50;2743;0;0;1
17035;1066AE;1066AE;26;100;100;100;58;1x25;2384;3,85;0;1,2
17037;1066AG;1066AG;12;100;100;100;42;3x25;7238;41,67;16,67;1,6
17039;1066AH;1066AH;17;100;76,47;100;41;1x25;5711;5,88;0;1,1
17041;1066AJ;1066AJ;24;100;100;100;96;1x25;2486;0;0;1,1
17042;1066AK;1066AK;17;100;100;100;94;1x25;2588;5,88;0;1,2
17044;1066AL;1066AL;24;100;100;100;100;1x25;2567;0;0;1,1
17046;1066AM;1066AM;17;100;100;100;88;1x25;2348;5,88;0;1,1
17048;1066AN;1066AP;24;100;91,67;100;83;1x25;2476;4,17;0;1
17050;1066AR;1066AR;19;100;100;100;95;1x25;2537;0;0;1
17052;1066AS;1066AS;18;100;94,44;100;100;1x25;2024;0;0;1,1
17054;1066AT;1066AT;19;100;100;100;47;1x25;2598;0;0;1
17056;1066AV;1066AV;19;100;100;100;95;1x25;2808;0;0;1
17058;1066AW;1066AW;18;100;100;100;94;1x25;2537;0;0;1,1
17060;1066AX;1066AX;29;100;96,55;100;83;1x35;3413;3,45;0;1
17061;1066AZ;1066AZ;133;100;98,5;100;82;1x35;2889;14,29;13,53;1
17063;1066BA;1066BA;23;100;100;100;91;1x25;1746;4,35;4,35;1
17065;1066BB;1066BB;21;100;95,24;100;90;1x25;1748;0;0;1
17067;1066BC;1066BC;27;100;100;100;100;1x25;1548;0;0;1
17069;1066BD;1066BD;25;100;100;100;96;1x25;2373;0;0;1,1
17071;1066BE;1066BE;25;100;100;100;88;1x25;2711;4;0;1,1
17073;1066BG;1066BG;76;100;98,68;100;67;1x35;3399;0;0;1,1
17075;1066BH;1066BH;19;100;89,47;100;89;1x25;1769;5,26;0;1,1
17077;1066BJ;1066BJ;25;100;100;100;100;1x25;1725;0;0;1
17079;1066BK;1066BK;19;100;100;100;95;1x25;1621;0;0;1,1
17081;1066BL;1066BL;25;100;100;100;92;1x25;1586;0;0;1
17083;1066BM;1066BM;20;100;100;100;100;1x25;2324;0;0;1,2
17085;1066BN;1066BN;26;100;100;100;96;1x25;1624;0;0;1
17087;1066BP;1066BP;15;100;66,67;100;40;3x25;5839;40;0;1,5
17089;1066BS;1066BV;19;100;84,21;100;63;3x25;4363;21,05;5,26;1,5
17090;1066BW;1066BW;21;100;57,14;100;38;OBK;4516;19,05;0;1,9
17091;1066BZ;1066CA;21;95,24;85,71;100;76;3x25;7860;19,05;0;1,4
17092;1066CB;1066CB;11;100;100;100;55;3x25;3301;9,09;0;1,3
17093;1066CC;1066CD;18;100;100;100;44;3x25;7555;16,67;0;1,2
17094;1066CE;1066CE;29;100;96,55;100;62;3x25;4873;10,34;0;1,2
17096;1066CG;1066CG;17;100;100;100;65;3x25;4516;17,65;5,88;1,2
17098;1066CH;1066CH;25;92;96;100;56;3x25;4314;24;4;1,2
17100;1066CJ;1066CJ;25;100;92;100;48;3x25;6508;12;0;1,3
17102;1066CK;1066CK;15;100;93,33;100;53;3x25;4351;13,33;0;1,3
17104;1066CL;1066CL;18;100;94,44;100;50;3x25;2973;5,56;0;1,6
17106;1066CM;1066CM;14;100;92,86;100;50;3x25;12608;35,71;0;1,5
17108;1066CN;1066CN;23;100;91,3;100;61;3x25;3924;13,04;0;1,3
17109;1066CP;1066CP;20;100;85;100;80;3x25;3285;30;0;1,5
17111;1066CR;1066CS;26;100;92,31;100;69;3x25;5597;26,92;0;1,5
17113;1066CT;1066CT;26;100;80,77;100;85;3x25;2528;11,54;0;1,2
17115;1066CV;1066CV;23;95,65;95,65;100;78;3x25;3769;30,43;8,7;1,3
17117;1066CW;1066CW;15;100;93,33;100;73;3x25;4837;20;20;1,1
17119;1066CX;1066CX;37;100;83,78;100;68;3x25;6557;18,92;2,7;1,4
17121;1066CZ;1066DA;17;100;100;100;88;1x25;2682;0;0;1
17123;1066DC;1066DC;70;98,57;94,29;100;99;3x25;1778;1,43;0;1
17124;1066DD;1066DD;15;100;100;100;87;3x25;5203;0;0;1
17125;1066DE;1066DE;15;100;100;100;47;1x25;7258;20;0;1,5
17127;1066DG;1066DG;35;100;100;100;80;1x25;3342;11,43;0;1,1
17129;1066DH;1066DH;34;100;94,12;100;85;1x25;3933;14,71;2,94;1,1
17131;1066DM;1066DM;19;100;100;100;89;1x35;1870;5,26;0;1,1
17133;1066DN;1066DN;19;100;100;100;100;1x35;2202;0;0;1,1
17134;1066DP;1066DP;21;100;100;100;100;1x35;1486;0;0;1
17135;1066DR;1066DR;21;100;100;100;100;1x35;1299;0;0;1
17136;1066DS;1066DS;14;100;100;100;93;1x35;2099;0;0;1,1
17137;1066DT;1066DT;14;100;100;100;100;1x35;1869;0;0;1
17138;1066DV;1066DV;18;100;100;100;100;1x35;1323;0;0;1
17139;1066DW;1066DW;11;100;100;100;100;1x35;1917;0;0;1
17140;1066DX;1066DX;11;100;100;100;100;1x35;1361;0;0;1,1
17141;1066DZ;1066DZ;51;100;100;100;90;1x25;3138;5,88;0;1,1
17142;1066EA;1066EA;10;100;60;100;60;3x25;10428;50;0;2
17144;1066EC;1066EE;16;100;81,25;100;44;3x25;10697;37,5;0;1,6
17145;1066EG;1066EG;27;100;96,3;100;48;1x25;3349;44,44;44,44;1,1
17146;1066EH;1066EH;17;100;100;100;47;3x25;3605;23,53;11,76;1,3
17148;1066EJ;1066EJ;14;100;100;100;71;1x25;4484;71,43;71,43;1
17150;1066EK;1066EK;22;100;100;100;82;1x25;3176;72,73;68,18;1,1
17152;1066EL;1066EL;21;100;95,24;100;57;1x25;2829;4,76;0;1,1
17154;1066EM;1066EM;21;95,24;90,48;100;48;1x25;4095;14,29;0;1,3
17156;1066EN;1066EN;14;100;85,71;100;64;3x25;3882;28,57;21,43;1,3
17158;1066ER;1066EV;40;100;95;100;38;3x25;8296;32,5;7,5;1,4
17160;1066EW;1066EW;21;100;71,43;100;52;3x25;15984;57,14;19,05;1,8
17162;1066EZ;1066GA;15;93,33;93,33;100;87;3x25;8261;20;0;1,5
17164;1066GD;1066GE;63;100;98,41;100;60;1x25;3210;6,35;1,59;1
17165;1066GG;1066GG;39;100;100;100;92;1x25;2504;0;0;1
17167;1066GH;1066GH;19;100;100;100;74;1x35;5155;15,79;0;1,2
17169;1066GJ;1066GJ;73;100;100;100;90;1x35;3062;4,11;0;1
17171;1066GK;1066GK;31;96,77;100;100;58;3x25;3954;9,68;3,23;1
17173;1066GL;1066GL;14;100;100;100;86;1x25;3598;0;0;1
17175;1066GM;1066GM;14;100;100;100;93;3x25;3861;0;0;1
17177;1066GN;1066GN;14;100;100;100;57;1x25;3626;7,14;0;1,1
17179;1066GP;1066GP;14;100;100;100;100;3x25;3590;0;0;1
17181;1066GR;1066GR;14;100;100;100;50;1x25;3986;0;0;1
17183;1066GS;1066GS;18;100;94,44;100;83;1x25;5280;5,56;0;1
17185;1066GT;1066GT;13;100;100;100;100;3x25;3718;7,69;0;1,3
17187;1066GV;1066GV;13;100;100;100;100;3x25;4455;0;0;1
17189;1066GW;1066GW;13;100;100;100;69;1x25;3617;7,69;0;1,1
17191;1066GX;1066GX;16;93,75;100;100;100;3x25;4140;12,5;12,5;1
17193;1066GZ;1066GZ;13;100;100;100;77;1x25;3401;15,38;7,69;1,1
17195;1066HA;1066HA;23;100;100;100;74;1x25;4110;0;0;1
17197;1066HB;1066HB;15;100;100;100;47;1x25;3659;0;0;1
17199;1066HC;1066HC;50;100;100;100;90;1x25;4269;10;2;1,1
17201;1066HD;1066HD;35;100;97,14;100;71;1x25;2824;2,86;0;1
17203;1066HE;1066HE;10;100;100;100;80;1x35;3819;0;0;1
17205;1066HG;1066HG;53;100;98,11;100;49;1x25;3649;5,66;0;1,1
17207;1066HH;1066HH;32;100;100;100;63;3x25;4738;9,38;0;1,6
17209;1066HJ;1066HJ;16;100;100;100;94;1x35;3577;12,5;0;1,1
17211;1066HK;1066HP;60;100;90;100;73;1x35;8242;11,67;1,67;1,1
17213;1066HR;1066HR;44;97,73;100;100;59;3x25;4295;9,09;2,27;1,3
17215;1066HS;1066HS;31;100;100;100;90;1x35;3639;0;0;1
17217;1066HT;1066HT;36;100;100;100;97;1x35;3572;5,56;0;1,1
17219;1066HV;1066HV;18;100;100;100;94;1x35;3095;5,56;0;1,1
17221;1066HW;1066HW;21;100;100;100;90;1x35;3411;9,52;4,76;1,1
17223;1066HX;1066HX;37;100;100;100;97;1x35;3323;2,7;0;1
17225;1066HZ;1066HZ;46;100;100;100;93;1x35;3280;4,35;0;1
17227;1066JA;1066JA;21;100;100;100;95;1x35;3090;9,52;0;1,1
17229;1066JB;1066JB;40;100;97,5;100;93;1x35;4169;7,5;0;1,1
17231;1066JC;1066JC;30;100;100;100;87;1x35;3569;16,67;0;1,2
17233;1066JD;1066JD;29;100;100;100;93;1x35;3795;6,9;0;1,1
17235;1066JE;1066JE;30;100;100;100;97;1x35;3826;10;0;1,1
17237;1066JG;1066JG;54;100;100;100;52;1x25;3987;5,56;0;1,1
17239;1066JH;1066JH;48;100;100;100;94;1x35;3172;4,17;0;1
17241;1066JJ;1066JJ;27;100;96,3;100;89;1x35;3345;3,7;3,7;1
17243;1066JK;1066JK;24;100;100;100;100;1x35;2781;4,17;4,17;1
17245;1066JL;1066JL;33;100;93,94;100;88;1x35;4105;6,06;0;1,1
17247;1066JM;1066JM;20;100;100;100;70;3x25;7721;0;0;1,2
17249;1066JN;1066JN;17;100;100;100;76;1x35;4563;0;0;1
17250;1066JP;1066JP;28;100;85,71;100;79;1x35;3331;14,29;0;1,2
17252;1066JR;1066JT;40;100;85;100;43;1x35;5640;17,5;7,5;1,1
17254;1066JV;1066JV;19;100;100;100;74;1x35;3704;0;0;1
17256;1066JW;1066JW;31;96,77;96,77;100;90;1x35;4377;9,68;3,23;1,1
17258;1066JX;1066JX;24;95,83;100;100;83;1x35;4266;8,33;8,33;1,1
17260;1066JZ;1066JZ;22;100;100;100;82;1x35;4023;0;0;1
17262;1066KA;1066KA;26;100;100;100;96;1x35;4119;7,69;0;1,1
17264;1066KB;1066KB;23;100;100;100;96;1x25;3202;4,35;0;1
17266;1066KC;1066KC;26;100;100;100;92;1x35;3895;3,85;3,85;1
17268;1066KD;1066KD;16;100;100;100;50;1x25;4363;18,75;0;1,2
17270;1066KE;1066KE;26;100;100;100;100;1x35;3643;7,69;0;1,1
17272;1066KG;1066KG;16;100;100;100;50;1x25;3630;6,25;0;1,1
17274;1066KH;1066KH;16;100;100;100;81;1x25;3512;0;0;1
17276;1066KJ;1066KJ;12;100;100;100;92;1x25;4193;0;0;1
17278;1066KK;1066KK;25;100;100;100;96;1x25;5511;4;0;1
17280;1066KL;1066KL;37;100;100;100;95;1x25;3231;10,81;5,41;1,1
17282;1066KM;1066KM;29;100;93,1;100;83;1x25;2889;17,24;3,45;1,1
17284;1066KR;1066KR;28;100;96,43;100;89;1x25;3402;3,57;0;1,1
17286;1066KS;1066KS;36;100;100;100;75;1x25;3417;8,33;0;1,1
17288;1066KT;1066KT;38;100;100;100;89;1x25;3097;0;0;1
17290;1066KV;1066KV;40;100;100;100;75;1x25;2929;0;0;1
17292;1066KW;1066KW;28;100;100;100;79;1x25;2367;3,57;0;1
17294;1066KX;1066KX;27;100;100;100;96;1x25;1974;3,7;0;1
17296;1066KZ;1066KZ;23;100;100;100;61;1x25;3819;8,7;4,35;1
17298;1066LA;1066LA;24;95,83;95,83;100;54;1x25;3852;4,17;0;1
17300;1066LB;1066LB;36;100;100;100;72;1x25;3733;5,56;2,78;1
17302;1066LC;1066LC;36;100;100;100;64;1x25;3821;16,67;8,33;1,1
17304;1066LD;1066LD;20;100;100;100;95;1x35;3463;5;5;1
17306;1066LE;1066LE;23;100;100;100;57;1x25;3650;8,7;0;1,1
17308;1066LG;1066LG;19;100;100;100;74;1x25;5005;5,26;0;1,1
17310;1066LK;1066LK;42;97,62;97,62;100;50;1x25;4319;4,76;2,38;1
17312;1066LL;1066LL;25;96;100;100;72;1x25;3878;4;0;1
17314;1066LN;1066LN;38;100;100;100;63;1x25;3259;5,26;5,26;1
17316;1066LP;1066LP;28;100;100;100;93;1x25;2428;0;0;1
17318;1066LS;1066LS;22;100;100;100;68;1x35;3582;4,55;0;1
17320;1066LT;1066LT;24;100;100;100;88;1x35;3684;4,17;4,17;1
17322;1066LV;1066LV;20;100;100;100;95;1x25;3796;0;0;1
17324;1066LW;1066LW;18;100;100;100;94;1x25;2860;0;0;1
17326;1066LX;1066LX;28;100;100;100;61;1x25;4246;21,43;0;1,2
17328;1066LZ;1066LZ;22;100;100;100;73;1x35;4140;9,09;4,55;1
17330;1066MA;1066MA;22;100;95,45;100;77;1x35;4321;0;0;1,1
17332;1066MB;1066MC;21;100;95,24;100;76;1x25;4571;4,76;0;1,1
17334;1066MD;1066MD;16;100;100;100;94;1x35;3574;6,25;0;1,1
17336;1066ME;1066MG;32;100;100;100;75;1x35;5039;6,25;3,13;1
17338;1066MH;1066MH;73;100;100;100;90;1x25;2505;8,22;0;1,1
17340;1066MJ;1066MJ;67;100;100;100;94;1x25;2631;2,99;0;1
17342;1066MK;1066MK;18;100;94,44;100;83;1x35;3489;0;0;1
17344;1066ML;1066ML;28;100;100;100;89;1x25;2840;0;0;1
17346;1066MN;1066MN;48;100;89,58;100;92;1x25;1973;2,08;0;1
17348;1066MP;1066MP;31;100;100;100;94;1x25;2197;0;0;1
17350;1066MR;1066MR;56;100;100;100;84;1x25;2836;5,36;0;1,1
17352;1066MS;1066MS;57;100;100;100;96;1x25;2232;3,51;0;1
17354;1066MT;1066MT;62;100;100;100;94;1x25;2231;4,84;0;1
17356;1066MV;1066MV;33;100;96,97;100;88;1x25;2607;3,03;0;1
17358;1066MX;1066MX;18;100;100;100;78;1x35;4477;0;0;1
17360;1066MZ;1066MZ;29;100;100;100;83;1x35;4030;6,9;0;1,1
17362;1066NA;1066NA;15;100;93,33;100;60;1x25;5065;6,67;0;1,1
17364;1066NB;1066NB;25;100;100;100;80;1x25;3936;4;0;1
17366;1066NC;1066NC;33;100;93,94;100;91;1x25;4046;9,09;3,03;1
17368;1066ND;1066ND;31;100;100;100;94;1x25;3089;6,45;0;1,1
17370;1066NE;1066NE;31;100;100;100;97;1x25;3165;3,23;0;1
17372;1066NG;1066NG;31;100;100;100;90;1x25;3160;3,23;0;1
17374;1066NH;1066NH;31;100;100;100;94;1x25;2569;3,23;0;1
17376;1066NJ;1066NJ;31;100;100;100;97;1x25;3290;3,23;0;1
17378;1066NK;1066NK;23;100;100;100;96;1x35;4718;8,7;0;1,1
17380;1066NL;1066NL;22;100;100;100;73;1x25;3921;13,64;0;1,1
17382;1066NM;1066NM;22;100;100;100;82;1x25;4105;18,18;0;1,2
17384;1066NN;1066NN;29;100;100;100;90;1x25;2851;3,45;0;1
17386;1066NP;1066NP;17;100;100;100;88;1x25;4140;0;0;1
17388;1066NR;1066NR;15;100;100;100;87;1x25;3877;6,67;0;1,1
17390;1066NS;1066NS;24;100;100;100;71;1x25;3523;0;0;1
17392;1066NT;1066NT;26;100;100;100;85;1x25;3419;3,85;0;1
17394;1066NV;1066NV;26;100;100;100;81;1x25;3916;3,85;0;1,1
17396;1066NW;1066NW;22;100;100;100;86;1x25;3963;4,55;0;1,1
17398;1066NX;1066NX;22;100;100;100;86;1x25;3313;13,64;0;1,1
17400;1066NZ;1066PA;25;100;100;100;88;1x25;3911;16;0;1,2
17402;1066PB;1066PB;24;95,83;100;100;83;1x25;3187;4,17;4,17;1
17404;1066PC;1066PC;31;100;100;100;94;1x35;4170;9,68;0;1,1
17406;1066PD;1066PD;22;100;100;100;100;1x35;3596;13,64;0;1,1
17408;1066PE;1066PJ;41;100;97,56;100;83;1x25;2281;7,32;0;1,1
17410;1066PK;1066PK;36;100;100;100;86;1x25;2582;5,56;0;1,1
17412;1066PL;1066PL;36;100;100;100;81;1x25;2566;8,33;0;1,1
17414;1066PM;1066PM;41;100;100;100;88;1x25;2604;9,76;0;1,1
17416;1066PN;1066PN;25;100;100;100;96;1x35;1928;0;0;1
17418;1066PP;1066PR;30;100;93,33;100;80;1x35;4876;16,67;0;1,1
17420;1066PS;1066PS;20;100;100;100;85;1x35;3516;15;0;1,2
17422;1066PT;1066PT;14;100;100;100;79;1x35;5490;14,29;14,29;1
17424;1066PV;1066PV;14;100;100;100;86;1x35;2715;0;0;1
17426;1066PW;1066PW;21;100;100;100;90;1x35;4333;9,52;0;1,1
17428;1066PX;1066PX;42;100;100;100;88;1x25;3088;7,14;2,38;1
17430;1066PZ;1066PZ;21;100;100;100;90;1x35;4737;9,52;0;1,1
17432;1066QQ;1066RA;40;100;100;100;80;1x25;3925;5;0;1,1
17434;1066RB;1066RB;55;100;98,18;100;75;1x25;5192;20;1,82;1,2
17436;1066RC;1066RC;56;100;100;100;88;1x25;4780;10,71;0;1,1
17438;1066RD;1066SB;35;100;91,43;100;57;3x25;16860;48,57;11,43;1,9
17440;1066SC;1066SC;58;100;98,28;100;86;1x25;5154;12,07;1,72;1,1
17442;1066SE;1066SE;47;100;100;100;79;1x25;5151;4,26;0;1
17444;1066SG;1066SG;31;100;100;100;87;1x25;3241;9,68;0;1,1
17446;1066SH;1066SH;30;100;100;100;90;1x25;4104;6,67;3,33;1,1
17448;1066SJ;1066SJ;45;97,78;100;100;67;1x25;3798;15,56;4,44;1,2
17450;1066SK;1066SK;37;100;97,3;100;86;1x25;3270;10,81;0;1,1
17452;1066SL;1066SL;43;100;100;100;91;1x25;3434;2,33;0;1
17454;1066SM;1066SN;48;100;100;100;92;1x25;3683;4,17;2,08;1
17456;1066SP;1066SP;40;100;100;100;93;1x25;3592;0;0;1
17458;1066SR;1066SR;24;100;100;100;83;1x25;3216;0;0;1
17460;1066ST;1066ST;28;100;100;100;64;1x25;4041;3,57;0;1
17462;1066SV;1066SW;40;100;100;100;63;1x25;3890;5;2,5;1
17464;1066SX;1066SX;37;97,3;100;100;81;1x25;3715;5,41;2,7;1,1
17466;1066SZ;1066TA;50;100;98;100;82;1x25;3670;4;0;1
17468;1066TB;1066TB;48;100;100;100;85;1x25;3104;4,17;2,08;1,1
17470;1066TC;1066TC;52;100;100;100;69;1x35;4330;3,85;3,85;1
17472;1066TE;1066TE;15;100;100;100;47;1x25;3643;13,33;6,67;1,2
17474;1066TG;1066TH;30;100;100;100;53;1x25;3313;6,67;3,33;1,1
17476;1066TJ;1066TJ;26;100;100;100;77;1x25;5487;0;0;1
17478;1066TK;1066TK;44;100;100;100;64;1x25;3042;2,27;0;1
17480;1066TL;1066TL;21;100;100;100;95;1x25;3911;4,76;0;1,1
17482;1066TM;1066TM;36;100;100;100;100;1x25;3135;5,56;0;1,1
17484;1066TW;1066TW;39;100;100;100;92;1x25;2533;0;0;1
17486;1066TX;1066TX;40;100;100;100;90;1x25;2791;0;0;1
17488;1066TZ;1066TZ;39;100;97,44;100;90;1x25;2335;0;0;1
17490;1066VA;1066VA;30;100;13,33;100;87;1x25;1648;0;0;
17492;1066VB;1066VB;22;100;4,55;100;91;1x25;1986;0;0;
17494;1066VC;1066VC;23;100;100;100;70;1x25;3242;8,7;0;1,1
17496;1066VE;1066VE;25;100;100;100;76;1x25;2559;0;0;1,1
17498;1066VH;1066VH;19;100;94,74;100;32;1x6;2246;5,26;0;1,3
17500;1066VW;1066VZ;46;100;36,96;100;93;1x25;2440;2,17;0;1,1
17501;1066WB;1066WB;35;100;94,29;100;66;1x35;4237;20;2,86;1,3
17503;1066WC;1066WC;17;100;100;100;100;1x35;3265;5,88;5,88;1
17505;1066WD;1066WD;60;100;100;100;92;1x35;3563;8,33;5;1
17507;1066WE;1066WE;37;100;100;100;92;1x35;4082;5,41;2,7;1,1
17509;1066WH;1066WH;36;100;100;100;89;1x35;4060;0;0;1
17511;1066WJ;1066WJ;29;100;100;100;76;1x35;3980;3,45;0;1
17513;1066WK;1066WK;84;100;100;100;98;1x35;4332;2,38;1,19;1
17515;1066WL;1066WL;20;100;100;100;95;1x35;3997;0;0;1
17517;1066WN;1066WN;20;100;100;100;90;1x35;3718;0;0;1
17519;1066WP;1066WP;56;98,21;96,43;100;88;1x35;3893;5,36;0;1,1
17521;1066WR;1066WR;17;100;94,12;100;82;1x35;3779;0;0;1
17523;1066WS;1066WS;24;100;100;100;96;1x35;3602;4,17;4,17;1
17525;1066WT;1066WT;24;100;100;100;96;1x35;3767;0;0;1
17527;1066WV;1066WV;16;100;100;100;81;1x35;3578;18,75;6,25;1,1
17529;1066WX;1066WX;46;95,65;97,83;100;91;1x35;4127;6,52;6,52;1
17531;1066WZ;1066XA;34;100;26,47;100;71;1x25;1880;0;0;1
17533;1066XB;1066XB;25;100;0;100;84;1x25;5221;0;0;
17535;1066XC;1066XC;17;100;5,88;100;88;1x25;1933;0;0;1
17537;1066XD;1066XD;28;100;0;100;96;1x25;1693;3,57;0;
17539;1066XE;1066XE;27;100;0;100;89;1x25;6939;7,41;0;
17541;1066XG;1066XG;25;100;0;100;100;1x25;2213;4;0;
17543;1066XH;1066XH;18;100;0;100;100;1x25;1742;0;0;
17545;1066XJ;1066XJ;28;100;0;100;100;1x25;2065;0;0;
17547;1066XK;1066XK;20;100;5;100;100;1x25;1523;0;0;1
17549;1066XL;1066XL;29;100;93,1;100;38;1x35;1887;41,38;34,48;1,2
17551;1066XM;1066XM;18;100;100;100;61;1x35;1909;61,11;61,11;1
17553;1066XN;1066XN;22;100;100;100;64;1x35;2610;86,36;81,82;2
17555;1066XP;1066XP;19;100;100;100;74;1x35;1875;84,21;84,21;1
17557;1066XR;1066XR;21;100;100;100;38;1x35;3041;66,67;57,14;1,3
17559;1066XS;1066XS;22;100;81,82;100;55;1x35;1913;63,64;54,55;1,5
17561;1066XT;1066XT;225;100;93,78;100;78;1x35;2575;0;0;1,1
17563;1066XV;1066XV;25;100;96;100;56;1x35;1817;76;72;1
17564;1066XW;1066XW;26;100;100;100;54;1x35;2185;65,38;65,38;1,1
17566;1066XX;1066XX;27;100;92,59;100;48;1x25;2104;77,78;77,78;1,3
17568;1066XZ;1066XZ;25;100;100;100;64;1x35;1479;88;88;1
17570;1067AA;1067AA;18;100;100;100;50;1x25;2095;0;0;1
